latitude,longitude,alt,mq2value,bartemp,barpre,alt2,chk,dht11um,dht11temp,dthour
-22.0004182,-47.9317752,866932,547.0,27.7,92085.0,813.57,0,33.0,25.0,2015-07-28 15:28:44
-22.0004176,-47.9317751,866892,547.0,27.7,92085.0,813.57,0,33.0,25.0,2015-07-28 15:28:44
-22.0004169,-47.9317749,866858,547.0,27.7,92085.0,813.57,0,33.0,25.0,2015-07-28 15:28:44
-22.0004163,-47.9317746,866815,553.0,27.7,92086.0,813.93,0,33.0,25.0,2015-07-28 15:28:45
-22.0004156,-47.9317742,866811,553.0,27.7,92086.0,813.93,0,33.0,25.0,2015-07-28 15:28:45
-22.0004151,-47.9317737,866807,553.0,27.7,92086.0,813.93,0,33.0,25.0,2015-07-28 15:28:45
-22.0004146,-47.9317732,866799,553.0,27.7,92086.0,813.93,0,33.0,25.0,2015-07-28 15:28:45
-22.0004142,-47.9317726,866813,553.0,27.7,92086.0,813.93,0,33.0,25.0,2015-07-28 15:28:45
-22.0004139,-47.9317719,866815,550.0,27.7,92084.0,813.57,0,33.0,25.0,2015-07-28 15:28:46
-22.0004138,-47.9317712,866829,550.0,27.7,92084.0,813.57,0,33.0,25.0,2015-07-28 15:28:46
-22.0004138,-47.9317703,866844,550.0,27.7,92084.0,813.57,0,33.0,25.0,2015-07-28 15:28:46
-22.0004139,-47.9317694,866878,550.0,27.7,92084.0,813.57,0,33.0,25.0,2015-07-28 15:28:46
-22.0004141,-47.9317685,866913,550.0,27.7,92084.0,813.57,0,33.0,25.0,2015-07-28 15:28:46
-22.0004139,-47.9317719,866815,557.0,27.7,92082.0,813.66,0,33.0,25.0,2015-07-28 15:28:46
-22.0004138,-47.9317712,866829,557.0,27.7,92082.0,813.66,0,33.0,25.0,2015-07-28 15:28:46
-22.0004138,-47.9317703,866844,557.0,27.7,92082.0,813.66,0,33.0,25.0,2015-07-28 15:28:46
-22.0004139,-47.9317694,866878,557.0,27.7,92082.0,813.66,0,33.0,25.0,2015-07-28 15:28:46
-22.0004141,-47.9317685,866913,557.0,27.7,92082.0,813.66,0,33.0,25.0,2015-07-28 15:28:46
-22.0004145,-47.9317675,866965,559.0,27.7,92088.0,813.12,0,33.0,25.0,2015-07-28 15:28:47
-22.0004150,-47.9317665,867017,559.0,27.7,92088.0,813.12,0,33.0,25.0,2015-07-28 15:28:47
-22.0004156,-47.9317656,867044,559.0,27.7,92088.0,813.12,0,33.0,25.0,2015-07-28 15:28:47
-22.0004163,-47.9317648,867088,559.0,27.7,92088.0,813.12,0,33.0,25.0,2015-07-28 15:28:47
-22.0004170,-47.9317641,867111,559.0,27.7,92088.0,813.12,0,33.0,25.0,2015-07-28 15:28:47
-22.0004177,-47.9317636,867111,556.0,27.7,92095.0,813.12,0,33.0,25.0,2015-07-28 15:28:48
-22.0004184,-47.9317632,867104,556.0,27.7,92095.0,813.12,0,33.0,25.0,2015-07-28 15:28:48
-22.0004191,-47.9317630,867078,556.0,27.7,92095.0,813.12,0,33.0,25.0,2015-07-28 15:28:48
-22.0004198,-47.9317629,867098,556.0,27.7,92095.0,813.12,0,33.0,25.0,2015-07-28 15:28:48
-22.0004204,-47.9317629,867092,556.0,27.7,92095.0,813.12,0,33.0,25.0,2015-07-28 15:28:48
-22.0004177,-47.9317636,867111,553.0,27.7,92088.0,813.39,0,33.0,25.0,2015-07-28 15:28:48
-22.0004184,-47.9317632,867104,553.0,27.7,92088.0,813.39,0,33.0,25.0,2015-07-28 15:28:48
-22.0004191,-47.9317630,867078,553.0,27.7,92088.0,813.39,0,33.0,25.0,2015-07-28 15:28:48
-22.0004198,-47.9317629,867098,553.0,27.7,92088.0,813.39,0,33.0,25.0,2015-07-28 15:28:48
-22.0004204,-47.9317629,867092,553.0,27.7,92088.0,813.39,0,33.0,25.0,2015-07-28 15:28:48
-22.0004209,-47.9317629,867113,562.0,27.7,92075.0,813.93,0,33.0,25.0,2015-07-28 15:28:49
-22.0004213,-47.9317630,867124,562.0,27.7,92075.0,813.93,0,33.0,25.0,2015-07-28 15:28:49
-22.0004216,-47.9317632,867119,562.0,27.7,92075.0,813.93,0,33.0,25.0,2015-07-28 15:28:49
-22.0004218,-47.9317633,867116,562.0,27.7,92075.0,813.93,0,33.0,25.0,2015-07-28 15:28:49
-22.0004219,-47.9317634,867123,562.0,27.7,92075.0,813.93,0,33.0,25.0,2015-07-28 15:28:49
-22.0004221,-47.9317635,867103,560.0,27.6,92087.0,813.66,0,33.0,25.0,2015-07-28 15:28:50
-22.0004223,-47.9317635,867087,560.0,27.6,92087.0,813.66,0,33.0,25.0,2015-07-28 15:28:50
-22.0004226,-47.9317634,867057,560.0,27.6,92087.0,813.66,0,33.0,25.0,2015-07-28 15:28:50
-22.0004229,-47.9317634,867048,560.0,27.6,92087.0,813.66,0,33.0,25.0,2015-07-28 15:28:50
-22.0004234,-47.9317633,867016,560.0,27.6,92087.0,813.66,0,33.0,25.0,2015-07-28 15:28:50
-22.0004221,-47.9317635,867103,561.0,27.6,92075.0,814.02,0,33.0,25.0,2015-07-28 15:28:50
-22.0004223,-47.9317635,867087,561.0,27.6,92075.0,814.02,0,33.0,25.0,2015-07-28 15:28:50
-22.0004226,-47.9317634,867057,561.0,27.6,92075.0,814.02,0,33.0,25.0,2015-07-28 15:28:50
-22.0004229,-47.9317634,867048,561.0,27.6,92075.0,814.02,0,33.0,25.0,2015-07-28 15:28:50
-22.0004234,-47.9317633,867016,561.0,27.6,92075.0,814.02,0,33.0,25.0,2015-07-28 15:28:50
-22.0004239,-47.9317633,866986,552.0,27.6,92086.0,813.3,0,33.0,25.0,2015-07-28 15:28:51
-22.0004244,-47.9317634,866950,552.0,27.6,92086.0,813.3,0,33.0,25.0,2015-07-28 15:28:51
-22.0004250,-47.9317638,866926,552.0,27.6,92086.0,813.3,0,33.0,25.0,2015-07-28 15:28:51
-22.0004258,-47.9317647,866897,552.0,27.6,92086.0,813.3,0,33.0,25.0,2015-07-28 15:28:51
-22.0004263,-47.9317661,866867,552.0,27.6,92086.0,813.3,0,33.0,25.0,2015-07-28 15:28:51
-22.0004269,-47.9317682,866844,559.0,27.6,92090.0,814.11,0,33.0,25.0,2015-07-28 15:28:52
-22.0004272,-47.9317710,866832,559.0,27.6,92090.0,814.11,0,33.0,25.0,2015-07-28 15:28:52
-22.0004272,-47.9317745,866796,559.0,27.6,92090.0,814.11,0,33.0,25.0,2015-07-28 15:28:52
-22.0004269,-47.9317786,866755,559.0,27.6,92090.0,814.11,0,33.0,25.0,2015-07-28 15:28:52
-22.0004260,-47.9317834,866734,559.0,27.6,92090.0,814.11,0,33.0,25.0,2015-07-28 15:28:52
-22.0004246,-47.9317886,866692,565.0,27.6,92084.0,813.93,0,33.0,25.0,2015-07-28 15:28:53
-22.0004228,-47.9317944,866656,565.0,27.6,92084.0,813.93,0,33.0,25.0,2015-07-28 15:28:53
-22.0004205,-47.9318004,866654,565.0,27.6,92084.0,813.93,0,33.0,25.0,2015-07-28 15:28:53
-22.0004178,-47.9318066,866643,565.0,27.6,92084.0,813.93,0,33.0,25.0,2015-07-28 15:28:53
-22.0004146,-47.9318128,866668,565.0,27.6,92084.0,813.93,0,33.0,25.0,2015-07-28 15:28:53
-22.0004246,-47.9317886,866692,549.0,27.7,92075.0,813.48,0,33.0,25.0,2015-07-28 15:28:53
-22.0004228,-47.9317944,866656,549.0,27.7,92075.0,813.48,0,33.0,25.0,2015-07-28 15:28:53
-22.0004205,-47.9318004,866654,549.0,27.7,92075.0,813.48,0,33.0,25.0,2015-07-28 15:28:53
-22.0004178,-47.9318066,866643,549.0,27.7,92075.0,813.48,0,33.0,25.0,2015-07-28 15:28:53
-22.0004146,-47.9318128,866668,549.0,27.7,92075.0,813.48,0,33.0,25.0,2015-07-28 15:28:53
-22.0004110,-47.9318190,866694,558.0,27.7,92074.0,813.75,0,33.0,25.0,2015-07-28 15:28:54
-22.0004071,-47.9318250,866733,558.0,27.7,92074.0,813.75,0,33.0,25.0,2015-07-28 15:28:54
-22.0004029,-47.9318309,866762,558.0,27.7,92074.0,813.75,0,33.0,25.0,2015-07-28 15:28:54
-22.0003987,-47.9318364,866808,558.0,27.7,92074.0,813.75,0,33.0,25.0,2015-07-28 15:28:54
-22.0003945,-47.9318418,866889,558.0,27.7,92074.0,813.75,0,33.0,25.0,2015-07-28 15:28:54
-22.0003902,-47.9318470,866920,569.0,27.7,92077.0,813.93,0,33.0,25.0,2015-07-28 15:28:55
-22.0003860,-47.9318520,866986,569.0,27.7,92077.0,813.93,0,33.0,25.0,2015-07-28 15:28:55
-22.0003821,-47.9318568,867059,569.0,27.7,92077.0,813.93,0,33.0,25.0,2015-07-28 15:28:55
-22.0003783,-47.9318613,867126,569.0,27.7,92077.0,813.93,0,33.0,25.0,2015-07-28 15:28:55
-22.0003745,-47.9318656,867181,569.0,27.7,92077.0,813.93,0,33.0,25.0,2015-07-28 15:28:55
-22.0003902,-47.9318470,866920,563.0,27.6,92086.0,814.29,0,33.0,25.0,2015-07-28 15:28:55
-22.0003860,-47.9318520,866986,563.0,27.6,92086.0,814.29,0,33.0,25.0,2015-07-28 15:28:55
-22.0003821,-47.9318568,867059,563.0,27.6,92086.0,814.29,0,33.0,25.0,2015-07-28 15:28:55
-22.0003783,-47.9318613,867126,563.0,27.6,92086.0,814.29,0,33.0,25.0,2015-07-28 15:28:55
-22.0003745,-47.9318656,867181,563.0,27.6,92086.0,814.29,0,33.0,25.0,2015-07-28 15:28:55
-22.0003711,-47.9318697,867231,556.0,27.6,92079.0,814.38,0,33.0,25.0,2015-07-28 15:28:56
-22.0003680,-47.9318737,867273,556.0,27.6,92079.0,814.38,0,33.0,25.0,2015-07-28 15:28:56
-22.0003649,-47.9318775,867315,556.0,27.6,92079.0,814.38,0,33.0,25.0,2015-07-28 15:28:56
-22.0003621,-47.9318811,867312,556.0,27.6,92079.0,814.38,0,33.0,25.0,2015-07-28 15:28:56
-22.0003596,-47.9318846,867307,556.0,27.6,92079.0,814.38,0,33.0,25.0,2015-07-28 15:28:56
-22.0003572,-47.9318880,867316,559.0,27.6,92078.0,814.11,0,33.0,25.0,2015-07-28 15:28:57
-22.0003550,-47.9318913,867295,559.0,27.6,92078.0,814.11,0,33.0,25.0,2015-07-28 15:28:57
-22.0003530,-47.9318947,867259,559.0,27.6,92078.0,814.11,0,33.0,25.0,2015-07-28 15:28:57
-22.0003512,-47.9318979,867245,559.0,27.6,92078.0,814.11,0,33.0,25.0,2015-07-28 15:28:57
-22.0003494,-47.9319013,867209,559.0,27.6,92078.0,814.11,0,33.0,25.0,2015-07-28 15:28:57
-22.0003477,-47.9319045,867212,550.0,27.6,92087.0,812.58,0,33.0,25.0,2015-07-28 15:28:58
-22.0003461,-47.9319077,867158,550.0,27.6,92087.0,812.58,0,33.0,25.0,2015-07-28 15:28:58
-22.0003444,-47.9319108,867157,550.0,27.6,92087.0,812.58,0,33.0,25.0,2015-07-28 15:28:58
-22.0003428,-47.9319137,867177,550.0,27.6,92087.0,812.58,0,33.0,25.0,2015-07-28 15:28:58
-22.0003411,-47.9319163,867205,550.0,27.6,92087.0,812.58,0,33.0,25.0,2015-07-28 15:28:58
-22.0003477,-47.9319045,867212,566.0,27.6,92092.0,812.94,0,33.0,25.0,2015-07-28 15:28:58
-22.0003461,-47.9319077,867158,566.0,27.6,92092.0,812.94,0,33.0,25.0,2015-07-28 15:28:58
-22.0003444,-47.9319108,867157,566.0,27.6,92092.0,812.94,0,33.0,25.0,2015-07-28 15:28:58
-22.0003428,-47.9319137,867177,566.0,27.6,92092.0,812.94,0,33.0,25.0,2015-07-28 15:28:58
-22.0003411,-47.9319163,867205,566.0,27.6,92092.0,812.94,0,33.0,25.0,2015-07-28 15:28:58
-22.0003395,-47.9319186,867253,559.0,27.6,92082.0,813.48,0,33.0,25.0,2015-07-28 15:28:59
-22.0003380,-47.9319207,867273,559.0,27.6,92082.0,813.48,0,33.0,25.0,2015-07-28 15:28:59
-22.0003366,-47.9319224,867282,559.0,27.6,92082.0,813.48,0,33.0,25.0,2015-07-28 15:28:59
-22.0003353,-47.9319239,867271,559.0,27.6,92082.0,813.48,0,33.0,25.0,2015-07-28 15:28:59
-22.0003342,-47.9319251,867261,559.0,27.6,92082.0,813.48,0,33.0,25.0,2015-07-28 15:28:59
-22.0003334,-47.9319262,867260,556.0,27.6,92080.0,813.3,0,33.0,25.0,2015-07-28 15:29:00
-22.0003328,-47.9319272,867253,556.0,27.6,92080.0,813.3,0,33.0,25.0,2015-07-28 15:29:00
-22.0003324,-47.9319282,867243,556.0,27.6,92080.0,813.3,0,33.0,25.0,2015-07-28 15:29:00
-22.0003322,-47.9319292,867224,556.0,27.6,92080.0,813.3,0,33.0,25.0,2015-07-28 15:29:00
-22.0003321,-47.9319302,867204,556.0,27.6,92080.0,813.3,0,33.0,25.0,2015-07-28 15:29:00
-22.0003334,-47.9319262,867260,547.0,27.6,92089.0,813.75,0,33.0,25.0,2015-07-28 15:29:00
-22.0003328,-47.9319272,867253,547.0,27.6,92089.0,813.75,0,33.0,25.0,2015-07-28 15:29:00
-22.0003324,-47.9319282,867243,547.0,27.6,92089.0,813.75,0,33.0,25.0,2015-07-28 15:29:00
-22.0003322,-47.9319292,867224,547.0,27.6,92089.0,813.75,0,33.0,25.0,2015-07-28 15:29:00
-22.0003321,-47.9319302,867204,547.0,27.6,92089.0,813.75,0,33.0,25.0,2015-07-28 15:29:00
-22.0003323,-47.9319314,867183,565.0,27.7,92084.0,813.93,0,33.0,25.0,2015-07-28 15:29:01
-22.0003327,-47.9319327,867180,565.0,27.7,92084.0,813.93,0,33.0,25.0,2015-07-28 15:29:01
-22.0003331,-47.9319341,867155,565.0,27.7,92084.0,813.93,0,33.0,25.0,2015-07-28 15:29:01
-22.0003335,-47.9319354,867162,565.0,27.7,92084.0,813.93,0,33.0,25.0,2015-07-28 15:29:01
-22.0003342,-47.9319368,867186,565.0,27.7,92084.0,813.93,0,33.0,25.0,2015-07-28 15:29:01
-22.0003347,-47.9319382,867225,557.0,27.7,92077.0,813.66,0,33.0,25.0,2015-07-28 15:29:02
-22.0003352,-47.9319397,867296,557.0,27.7,92077.0,813.66,0,33.0,25.0,2015-07-28 15:29:02
-22.0003357,-47.9319413,867318,557.0,27.7,92077.0,813.66,0,33.0,25.0,2015-07-28 15:29:02
-22.0003360,-47.9319430,867381,557.0,27.7,92077.0,813.66,0,33.0,25.0,2015-07-28 15:29:02
-22.0003362,-47.9319447,867413,557.0,27.7,92077.0,813.66,0,33.0,25.0,2015-07-28 15:29:02
-22.0003362,-47.9319464,867469,563.0,27.7,92082.0,813.66,0,33.0,25.0,2015-07-28 15:29:03
-22.0003361,-47.9319480,867527,563.0,27.7,92082.0,813.66,0,33.0,25.0,2015-07-28 15:29:03
-22.0003357,-47.9319495,867547,563.0,27.7,92082.0,813.66,0,33.0,25.0,2015-07-28 15:29:03
-22.0003352,-47.9319506,867592,563.0,27.7,92082.0,813.66,0,33.0,25.0,2015-07-28 15:29:03
-22.0003345,-47.9319514,867639,563.0,27.7,92082.0,813.66,0,33.0,25.0,2015-07-28 15:29:03
-22.0003362,-47.9319464,867469,553.0,27.6,92087.0,812.76,0,33.0,25.0,2015-07-28 15:29:03
-22.0003361,-47.9319480,867527,553.0,27.6,92087.0,812.76,0,33.0,25.0,2015-07-28 15:29:03
-22.0003357,-47.9319495,867547,553.0,27.6,92087.0,812.76,0,33.0,25.0,2015-07-28 15:29:03
-22.0003352,-47.9319506,867592,553.0,27.6,92087.0,812.76,0,33.0,25.0,2015-07-28 15:29:03
-22.0003345,-47.9319514,867639,553.0,27.6,92087.0,812.76,0,33.0,25.0,2015-07-28 15:29:03
-22.0003339,-47.9319519,867664,559.0,27.6,92083.0,812.85,0,33.0,25.0,2015-07-28 15:29:04
-22.0003331,-47.9319520,867667,559.0,27.6,92083.0,812.85,0,33.0,25.0,2015-07-28 15:29:04
-22.0003325,-47.9319519,867648,559.0,27.6,92083.0,812.85,0,33.0,25.0,2015-07-28 15:29:04
-22.0003318,-47.9319514,867626,559.0,27.6,92083.0,812.85,0,33.0,25.0,2015-07-28 15:29:04
-22.0003315,-47.9319506,867591,559.0,27.6,92083.0,812.85,0,33.0,25.0,2015-07-28 15:29:04
-22.0003312,-47.9319497,867549,562.0,27.6,92086.0,813.66,0,33.0,25.0,2015-07-28 15:29:05
-22.0003311,-47.9319485,867502,562.0,27.6,92086.0,813.66,0,33.0,25.0,2015-07-28 15:29:05
-22.0003313,-47.9319472,867473,562.0,27.6,92086.0,813.66,0,33.0,25.0,2015-07-28 15:29:05
-22.0003317,-47.9319460,867405,562.0,27.6,92086.0,813.66,0,33.0,25.0,2015-07-28 15:29:05
-22.0003323,-47.9319449,867350,562.0,27.6,92086.0,813.66,0,33.0,25.0,2015-07-28 15:29:05
-22.0003312,-47.9319497,867549,554.0,27.6,92091.0,813.66,0,33.0,25.0,2015-07-28 15:29:05
-22.0003311,-47.9319485,867502,554.0,27.6,92091.0,813.66,0,33.0,25.0,2015-07-28 15:29:05
-22.0003313,-47.9319472,867473,554.0,27.6,92091.0,813.66,0,33.0,25.0,2015-07-28 15:29:05
-22.0003317,-47.9319460,867405,554.0,27.6,92091.0,813.66,0,33.0,25.0,2015-07-28 15:29:05
-22.0003323,-47.9319449,867350,554.0,27.6,92091.0,813.66,0,33.0,25.0,2015-07-28 15:29:05
-22.0003329,-47.9319439,867307,555.0,27.6,92087.0,813.3,0,33.0,25.0,2015-07-28 15:29:06
-22.0003339,-47.9319431,867264,555.0,27.6,92087.0,813.3,0,33.0,25.0,2015-07-28 15:29:06
-22.0003350,-47.9319424,867234,555.0,27.6,92087.0,813.3,0,33.0,25.0,2015-07-28 15:29:06
-22.0003361,-47.9319421,867224,555.0,27.6,92087.0,813.3,0,33.0,25.0,2015-07-28 15:29:06
-22.0003373,-47.9319418,867233,555.0,27.6,92087.0,813.3,0,33.0,25.0,2015-07-28 15:29:06
-22.0003385,-47.9319417,867258,551.0,27.6,92087.0,813.3,0,33.0,25.0,2015-07-28 15:29:07
-22.0003396,-47.9319419,867286,551.0,27.6,92087.0,813.3,0,33.0,25.0,2015-07-28 15:29:07
-22.0003406,-47.9319421,867318,551.0,27.6,92087.0,813.3,0,33.0,25.0,2015-07-28 15:29:07
-22.0003415,-47.9319425,867328,551.0,27.6,92087.0,813.3,0,33.0,25.0,2015-07-28 15:29:07
-22.0003422,-47.9319429,867330,551.0,27.6,92087.0,813.3,0,33.0,25.0,2015-07-28 15:29:07
-22.0003385,-47.9319417,867258,556.0,27.6,92087.0,814.74,0,33.0,25.0,2015-07-28 15:29:07
-22.0003396,-47.9319419,867286,556.0,27.6,92087.0,814.74,0,33.0,25.0,2015-07-28 15:29:07
-22.0003406,-47.9319421,867318,556.0,27.6,92087.0,814.74,0,33.0,25.0,2015-07-28 15:29:07
-22.0003415,-47.9319425,867328,556.0,27.6,92087.0,814.74,0,33.0,25.0,2015-07-28 15:29:07
-22.0003422,-47.9319429,867330,556.0,27.6,92087.0,814.74,0,33.0,25.0,2015-07-28 15:29:07
-22.0003428,-47.9319434,867348,564.0,27.6,92077.0,813.21,0,33.0,25.0,2015-07-28 15:29:08
-22.0003434,-47.9319438,867380,564.0,27.6,92077.0,813.21,0,33.0,25.0,2015-07-28 15:29:08
-22.0003438,-47.9319443,867420,564.0,27.6,92077.0,813.21,0,33.0,25.0,2015-07-28 15:29:08
-22.0003440,-47.9319449,867427,564.0,27.6,92077.0,813.21,0,33.0,25.0,2015-07-28 15:29:08
-22.0003440,-47.9319454,867466,564.0,27.6,92077.0,813.21,0,33.0,25.0,2015-07-28 15:29:08
-22.0003439,-47.9319460,867509,560.0,27.6,92096.0,812.67,0,33.0,25.0,2015-07-28 15:29:09
-22.0003437,-47.9319466,867552,560.0,27.6,92096.0,812.67,0,33.0,25.0,2015-07-28 15:29:09
-22.0003432,-47.9319472,867567,560.0,27.6,92096.0,812.67,0,33.0,25.0,2015-07-28 15:29:09
-22.0003425,-47.9319478,867615,560.0,27.6,92096.0,812.67,0,33.0,25.0,2015-07-28 15:29:09
-22.0003417,-47.9319483,867691,560.0,27.6,92096.0,812.67,0,33.0,25.0,2015-07-28 15:29:09
-22.0003408,-47.9319487,867755,561.0,27.6,92092.0,812.94,0,33.0,25.0,2015-07-28 15:29:10
-22.0003396,-47.9319490,867805,561.0,27.6,92092.0,812.94,0,33.0,25.0,2015-07-28 15:29:10
-22.0003382,-47.9319493,867829,561.0,27.6,92092.0,812.94,0,33.0,25.0,2015-07-28 15:29:10
-22.0003368,-47.9319494,867859,561.0,27.6,92092.0,812.94,0,33.0,25.0,2015-07-28 15:29:10
-22.0003353,-47.9319491,867923,561.0,27.6,92092.0,812.94,0,33.0,25.0,2015-07-28 15:29:10
-22.0003408,-47.9319487,867755,556.0,27.6,92104.0,812.22,0,33.0,25.0,2015-07-28 15:29:10
-22.0003396,-47.9319490,867805,556.0,27.6,92104.0,812.22,0,33.0,25.0,2015-07-28 15:29:10
-22.0003382,-47.9319493,867829,556.0,27.6,92104.0,812.22,0,33.0,25.0,2015-07-28 15:29:10
-22.0003368,-47.9319494,867859,556.0,27.6,92104.0,812.22,0,33.0,25.0,2015-07-28 15:29:10
-22.0003353,-47.9319491,867923,556.0,27.6,92104.0,812.22,0,33.0,25.0,2015-07-28 15:29:10
-22.0003338,-47.9319487,868002,558.0,27.6,92100.0,813.3,0,33.0,25.0,2015-07-28 15:29:11
-22.0003322,-47.9319481,868033,558.0,27.6,92100.0,813.3,0,33.0,25.0,2015-07-28 15:29:11
-22.0003309,-47.9319472,868127,558.0,27.6,92100.0,813.3,0,33.0,25.0,2015-07-28 15:29:11
-22.0003296,-47.9319462,868179,558.0,27.6,92100.0,813.3,0,33.0,25.0,2015-07-28 15:29:11
-22.0003287,-47.9319450,868241,558.0,27.6,92100.0,813.3,0,33.0,25.0,2015-07-28 15:29:11
-22.0003282,-47.9319437,868301,557.0,27.6,92095.0,811.77,0,33.0,25.0,2015-07-28 15:29:12
-22.0003279,-47.9319423,868320,557.0,27.6,92095.0,811.77,0,33.0,25.0,2015-07-28 15:29:12
-22.0003278,-47.9319409,868326,557.0,27.6,92095.0,811.77,0,33.0,25.0,2015-07-28 15:29:12
-22.0003279,-47.9319395,868314,557.0,27.6,92095.0,811.77,0,33.0,25.0,2015-07-28 15:29:12
-22.0003284,-47.9319382,868323,557.0,27.6,92095.0,811.77,0,33.0,25.0,2015-07-28 15:29:12
-22.0003282,-47.9319437,868301,566.0,27.7,92102.0,812.4,0,33.0,25.0,2015-07-28 15:29:12
-22.0003279,-47.9319423,868320,566.0,27.7,92102.0,812.4,0,33.0,25.0,2015-07-28 15:29:12
-22.0003278,-47.9319409,868326,566.0,27.7,92102.0,812.4,0,33.0,25.0,2015-07-28 15:29:12
-22.0003279,-47.9319395,868314,566.0,27.7,92102.0,812.4,0,33.0,25.0,2015-07-28 15:29:12
-22.0003284,-47.9319382,868323,566.0,27.7,92102.0,812.4,0,33.0,25.0,2015-07-28 15:29:12
-22.0003289,-47.9319371,868288,557.0,27.7,92103.0,811.86,0,33.0,25.0,2015-07-28 15:29:13
-22.0003295,-47.9319363,868257,557.0,27.7,92103.0,811.86,0,33.0,25.0,2015-07-28 15:29:13
-22.0003301,-47.9319357,868225,557.0,27.7,92103.0,811.86,0,33.0,25.0,2015-07-28 15:29:13
-22.0003306,-47.9319354,868178,557.0,27.7,92103.0,811.86,0,33.0,25.0,2015-07-28 15:29:13
-22.0003307,-47.9319354,868118,557.0,27.7,92103.0,811.86,0,33.0,25.0,2015-07-28 15:29:13
-22.0003301,-47.9319356,868053,559.0,27.7,92097.0,812.31,0,33.0,25.0,2015-07-28 15:29:14
-22.0003291,-47.9319359,868016,559.0,27.7,92097.0,812.31,0,33.0,25.0,2015-07-28 15:29:14
-22.0003272,-47.9319366,867965,559.0,27.7,92097.0,812.31,0,33.0,25.0,2015-07-28 15:29:14
-22.0003246,-47.9319372,867920,559.0,27.7,92097.0,812.31,0,33.0,25.0,2015-07-28 15:29:14
-22.0003211,-47.9319376,867892,559.0,27.7,92097.0,812.31,0,33.0,25.0,2015-07-28 15:29:14
-22.0003170,-47.9319379,867881,551.0,27.7,92098.0,812.13,0,33.0,25.0,2015-07-28 15:29:15
-22.0003122,-47.9319377,867857,551.0,27.7,92098.0,812.13,0,33.0,25.0,2015-07-28 15:29:15
-22.0003069,-47.9319372,867863,551.0,27.7,92098.0,812.13,0,33.0,25.0,2015-07-28 15:29:15
-22.0003014,-47.9319362,867926,551.0,27.7,92098.0,812.13,0,33.0,25.0,2015-07-28 15:29:15
-22.0002956,-47.9319349,867967,551.0,27.7,92098.0,812.13,0,33.0,25.0,2015-07-28 15:29:15
-22.0003170,-47.9319379,867881,556.0,27.7,92102.0,811.5,0,33.0,25.0,2015-07-28 15:29:15
-22.0003122,-47.9319377,867857,556.0,27.7,92102.0,811.5,0,33.0,25.0,2015-07-28 15:29:15
-22.0003069,-47.9319372,867863,556.0,27.7,92102.0,811.5,0,33.0,25.0,2015-07-28 15:29:15
-22.0003014,-47.9319362,867926,556.0,27.7,92102.0,811.5,0,33.0,25.0,2015-07-28 15:29:15
-22.0002956,-47.9319349,867967,556.0,27.7,92102.0,811.5,0,33.0,25.0,2015-07-28 15:29:15
-22.0002898,-47.9319330,868035,551.0,27.8,92109.0,811.41,0,33.0,25.0,2015-07-28 15:29:16
-22.0002840,-47.9319307,868137,551.0,27.8,92109.0,811.41,0,33.0,25.0,2015-07-28 15:29:16
-22.0002782,-47.9319281,868214,551.0,27.8,92109.0,811.41,0,33.0,25.0,2015-07-28 15:29:16
-22.0002726,-47.9319254,868286,551.0,27.8,92109.0,811.41,0,33.0,25.0,2015-07-28 15:29:16
-22.0002671,-47.9319225,868376,551.0,27.8,92109.0,811.41,0,33.0,25.0,2015-07-28 15:29:16
-22.0002616,-47.9319197,868448,550.0,27.8,92108.0,811.86,0,33.0,25.0,2015-07-28 15:29:17
-22.0002564,-47.9319168,868535,550.0,27.8,92108.0,811.86,0,33.0,25.0,2015-07-28 15:29:17
-22.0002511,-47.9319141,868627,550.0,27.8,92108.0,811.86,0,33.0,25.0,2015-07-28 15:29:17
-22.0002460,-47.9319115,868695,550.0,27.8,92108.0,811.86,0,33.0,25.0,2015-07-28 15:29:17
-22.0002409,-47.9319090,868762,550.0,27.8,92108.0,811.86,0,33.0,25.0,2015-07-28 15:29:17
-22.0002616,-47.9319197,868448,557.0,27.8,92106.0,811.41,0,33.0,25.0,2015-07-28 15:29:17
-22.0002564,-47.9319168,868535,557.0,27.8,92106.0,811.41,0,33.0,25.0,2015-07-28 15:29:17
-22.0002511,-47.9319141,868627,557.0,27.8,92106.0,811.41,0,33.0,25.0,2015-07-28 15:29:17
-22.0002460,-47.9319115,868695,557.0,27.8,92106.0,811.41,0,33.0,25.0,2015-07-28 15:29:17
-22.0002409,-47.9319090,868762,557.0,27.8,92106.0,811.41,0,33.0,25.0,2015-07-28 15:29:17
-22.0002359,-47.9319066,868799,558.0,27.8,92104.0,812.04,0,33.0,25.0,2015-07-28 15:29:18
-22.0002307,-47.9319044,868855,558.0,27.8,92104.0,812.04,0,33.0,25.0,2015-07-28 15:29:18
-22.0002256,-47.9319022,868891,558.0,27.8,92104.0,812.04,0,33.0,25.0,2015-07-28 15:29:18
-22.0002204,-47.9319001,868900,558.0,27.8,92104.0,812.04,0,33.0,25.0,2015-07-28 15:29:18
-22.0002152,-47.9318980,868910,558.0,27.8,92104.0,812.04,0,33.0,25.0,2015-07-28 15:29:18
-22.0002099,-47.9318960,868909,558.0,27.8,92105.0,811.95,0,33.0,25.0,2015-07-28 15:29:19
